time_s,photo_err,valid_frac,latency_ms
50.263,11.7791,0.2703,44.13
50.375,11.6148,0.2699,40.28
50.560,13.0572,0.2649,46.44
50.665,13.4143,0.2528,39.92
50.951,13.7413,0.2082,41.05
51.254,13.2949,0.1871,43.06
51.552,13.6765,0.2033,41.64
51.884,12.9974,0.2296,50.20
52.168,14.8013,0.2379,39.03
52.457,13.7329,0.2311,40.77
52.762,12.8945,0.2296,41.82
53.071,12.5560,0.2472,47.67
53.304,12.6555,0.2733,43.59
53.572,13.4065,0.2915,38.51
53.867,12.9345,0.2532,40.06
54.165,13.8530,0.2123,39.08
54.471,13.0982,0.2084,46.84
54.726,13.2621,0.2278,40.74
54.981,11.9003,0.2692,40.21
55.287,12.2015,0.2666,43.40
55.573,14.2280,0.2456,36.86
55.861,13.3302,0.2328,38.26
56.090,13.6721,0.2352,43.46
56.386,13.1679,0.2390,45.02
56.751,13.4121,0.2382,60.29
56.991,13.8984,0.2433,43.75
57.351,13.1572,0.2507,38.81
57.644,12.7234,0.2446,37.01
57.942,13.9940,0.2403,38.21
58.244,13.6153,0.2438,42.04
58.556,14.0030,0.2431,38.28
58.849,13.5308,0.2350,40.96
59.141,14.4639,0.2246,40.04
59.446,14.0559,0.2235,41.05
59.731,13.8658,0.2357,38.89
59.946,13.9366,0.2406,40.67
60.044,14.5694,0.2526,42.78
60.235,13.7944,0.2562,49.83
60.351,13.0323,0.2620,38.21
60.532,12.9721,0.2622,46.24
60.632,12.2499,0.2685,41.45
60.772,12.5197,0.2674,39.55
60.976,12.3649,0.2686,42.08
61.091,12.5705,0.2650,42.80
61.277,12.8348,0.2553,48.02
61.386,12.8672,0.2510,44.99
61.536,12.6174,0.2426,48.02
61.717,12.5855,0.2373,49.40
61.825,13.0408,0.2266,40.89
61.972,13.6300,0.2206,43.16
62.263,13.5171,0.2108,38.81
62.572,14.3170,0.2156,41.67
62.883,13.6927,0.2245,45.90
63.074,12.1246,0.2315,39.31
63.183,12.4509,0.2379,38.40
63.476,12.3014,0.2537,44.60
63.758,11.6435,0.2715,38.21
64.056,13.1059,0.2772,40.18
64.357,12.9580,0.2753,39.24
64.656,12.2470,0.2441,42.31
64.959,13.3332,0.2220,41.21
65.258,12.6899,0.2287,38.47
65.554,12.0611,0.2580,41.80
65.808,12.2307,0.2628,37.38
66.072,12.6920,0.2506,36.51
66.368,13.2825,0.2370,38.82
66.657,13.9567,0.2344,37.72
67.062,13.5127,0.2333,40.15
67.261,13.0596,0.2336,48.28
67.373,12.6446,0.2336,43.04
67.659,13.2250,0.2338,43.10
67.951,13.6092,0.2356,41.79
68.164,14.1707,0.2356,54.26
68.282,14.4214,0.2335,40.85
68.542,14.3640,0.2332,37.04
68.842,13.8132,0.2264,37.05
69.131,12.5631,0.2308,38.75
69.286,12.1884,0.2359,45.68
69.513,12.9575,0.2545,40.32
69.764,13.1318,0.2848,38.66
70.057,12.5012,0.2787,38.53
70.359,13.3086,0.2352,37.70
70.656,13.1418,0.2085,35.99
70.956,13.6996,0.2098,44.74
71.344,12.7728,0.2580,40.92
71.646,13.1848,0.2649,40.19
71.943,14.3070,0.2390,40.56
72.253,12.7655,0.2197,41.20
72.553,13.1461,0.2241,40.20
72.853,12.9324,0.2490,41.99
73.140,12.8956,0.2585,47.75
73.452,12.8672,0.2522,46.39
73.649,13.6527,0.2500,40.90
73.779,13.6012,0.2458,37.09
74.074,13.3414,0.2446,42.60
74.382,12.6780,0.2542,39.68
74.622,13.7341,0.2425,61.96
74.717,13.1276,0.2389,40.69
74.922,13.4465,0.2256,48.59
75.169,13.5366,0.2255,34.84
75.450,12.9570,0.2404,35.77
75.742,12.4959,0.2577,38.82
76.037,12.7019,0.2607,37.64
76.337,11.5221,0.2494,42.88
76.639,12.1707,0.2378,38.10
76.817,12.5017,0.2344,42.09
76.943,13.4163,0.2322,40.02
77.144,13.2771,0.2320,41.10
77.246,13.8339,0.2284,38.05
77.370,13.2192,0.2259,38.29
77.585,13.3604,0.2221,38.94
77.678,12.9553,0.2203,43.63
77.858,13.5701,0.2209,38.85
77.972,13.1985,0.2238,41.72
78.114,12.9834,0.2297,42.54
78.308,14.7790,0.2311,48.67
78.423,13.6095,0.2360,40.01
78.602,13.7985,0.2358,38.17
78.705,13.1898,0.2365,39.19
78.849,13.5404,0.2393,37.56
79.065,12.9309,0.2468,40.57
79.155,12.7585,0.2509,43.16
79.453,12.7903,0.2575,46.44
79.734,13.8722,0.2535,38.78
79.893,12.8458,0.2560,38.84
80.104,12.6450,0.2470,65.57
80.205,13.0351,0.2415,41.31
80.379,13.6302,0.2334,38.11
80.486,13.2581,0.2304,42.15
80.633,12.5442,0.2314,37.96
80.820,12.6355,0.2345,41.13
80.939,12.1366,0.2459,43.70
81.134,11.4754,0.2563,41.21
81.242,11.6288,0.2716,39.80
81.430,11.8768,0.2726,42.30
81.543,12.4956,0.2677,54.91
81.694,13.2781,0.2574,37.86
81.880,13.5177,0.2361,46.00
81.980,13.5433,0.2242,41.84
82.141,13.0863,0.2111,45.13
82.331,13.0630,0.2050,40.23
82.443,13.5907,0.2079,45.90
82.643,12.9673,0.2156,42.07
82.740,12.5752,0.2321,39.88
82.881,12.2717,0.2395,41.12
83.167,12.1821,0.2311,40.29
83.469,14.1186,0.2202,41.48
83.773,14.7539,0.2266,38.06
84.063,13.9269,0.2336,38.05
84.357,13.1731,0.2350,38.64
84.658,12.8101,0.2476,39.07
84.876,12.4184,0.2656,37.40
85.163,12.0069,0.2791,36.31
85.451,12.7622,0.2515,39.96
85.755,13.5213,0.2179,42.93
86.042,13.2287,0.2052,37.84
86.334,14.1272,0.2169,40.06
86.489,13.9727,0.2211,38.40
86.676,14.0036,0.2271,38.63
86.790,13.7475,0.2315,47.95
86.976,13.3331,0.2372,43.84
87.086,14.2440,0.2379,44.67
87.228,13.4626,0.2402,39.40
