time_s,photo_err,valid_frac,latency_ms
66.113,11.9629,0.0869,10.87
66.402,13.3608,0.0733,10.59
66.694,13.6991,0.0736,10.10
66.994,14.3720,0.0640,10.49
67.388,14.7725,0.0711,9.86
67.533,15.4651,0.0694,10.10
67.696,14.9538,0.0786,11.59
67.982,13.5781,0.0595,10.76
68.279,13.7251,0.0735,9.84
68.434,13.8025,0.0747,10.41
68.578,14.9948,0.0742,10.41
68.878,14.3116,0.0785,11.86
69.171,14.1877,0.0570,10.85
69.467,14.3432,0.0898,9.60
69.613,14.4515,0.0760,11.32
69.801,15.9208,0.0840,9.83
70.095,14.8473,0.0832,10.82
70.394,13.3700,0.0894,10.86
70.693,13.6406,0.0720,11.15
70.992,13.3499,0.0628,10.75
71.279,12.9213,0.0726,9.75
71.673,13.7281,0.0840,10.81
71.972,13.7275,0.0745,10.00
72.275,14.4455,0.0674,9.89
72.587,13.9959,0.0614,10.24
72.878,14.1581,0.0591,9.85
73.176,13.9322,0.0688,10.42
73.465,13.5145,0.0720,10.26
73.781,13.4768,0.0893,10.30
73.929,13.6229,0.0758,10.52
74.100,13.1860,0.0793,10.23
74.402,12.7805,0.0632,10.23
74.714,14.3459,0.0780,9.43
74.863,14.3067,0.0766,11.27
75.003,14.8591,0.0675,9.28
75.194,14.3834,0.0683,11.31
75.493,14.9559,0.0650,11.66
75.788,14.1365,0.0676,12.24
76.074,13.2053,0.0715,9.83
76.371,12.8891,0.0805,10.26
76.673,13.4524,0.0687,10.22
76.965,13.5796,0.0673,10.63
77.109,14.0584,0.0624,9.37
77.259,14.3549,0.0625,10.38
77.401,13.9750,0.0658,9.95
77.554,14.2621,0.0686,10.34
77.696,13.1754,0.0793,10.07
77.853,13.7304,0.0637,10.43
77.992,13.2236,0.0619,10.04
78.146,13.6597,0.0654,11.17
78.287,14.0528,0.0663,9.38
78.443,13.8406,0.0643,9.85
78.580,14.3001,0.0665,9.62
78.743,13.7200,0.0762,10.05
78.885,13.3260,0.0696,9.70
79.031,13.5448,0.0753,9.78
79.181,13.8930,0.0666,11.04
79.331,13.6017,0.0770,10.27
79.477,14.8822,0.0743,10.05
79.769,14.3274,0.0801,10.40
80.062,13.2320,0.0724,9.96
80.220,13.2790,0.0800,9.95
80.364,13.6351,0.0699,10.59
80.522,12.4827,0.0794,9.97
80.664,13.4469,0.0667,10.20
80.808,13.9665,0.0568,10.59
80.957,13.8640,0.0748,10.49
81.098,13.7673,0.0751,9.74
81.248,14.3902,0.0703,9.79
81.419,13.2880,0.0722,10.09
81.576,13.3162,0.0806,10.33
81.709,12.3547,0.0818,9.69
81.855,12.8983,0.0724,10.40
82.004,12.9537,0.0691,10.13
82.149,12.7291,0.0704,9.61
82.298,13.4479,0.0642,10.07
82.454,13.0886,0.0663,10.24
82.609,12.5401,0.0616,9.90
82.756,13.1334,0.0582,11.59
82.902,13.0358,0.0558,9.54
83.057,11.9641,0.0749,10.53
83.200,12.7304,0.0594,10.42
83.509,13.6720,0.0695,11.13
83.799,15.5701,0.0592,12.03
84.101,15.5850,0.0602,10.40
84.397,14.6633,0.0696,10.76
84.697,13.7929,0.0681,11.27
84.994,13.9167,0.0715,10.59
85.208,12.8638,0.0712,12.14
85.545,12.6415,0.0825,10.18
85.783,12.4911,0.0833,10.13
86.079,14.1134,0.0579,9.61
86.375,14.5531,0.0503,10.20
86.665,15.0081,0.0663,10.53
86.816,15.3152,0.0597,10.10
86.960,14.5840,0.0555,10.02
87.109,14.6042,0.0573,9.82
87.254,13.3876,0.0777,10.20
87.402,13.5394,0.0745,10.91
87.572,13.5740,0.0716,9.92
87.707,13.7899,0.0694,10.34
87.837,14.6036,0.0671,9.85
87.990,14.2049,0.0671,10.14
88.281,13.4451,0.0703,9.83
88.580,14.6802,0.0633,11.79
88.866,14.8189,0.0547,9.77
89.168,14.6697,0.0536,9.90
89.319,15.7964,0.0552,10.28
89.468,14.8128,0.0680,9.79
89.613,15.3428,0.0592,9.58
89.757,14.3390,0.0674,10.00
89.902,13.7454,0.0723,10.16
